,City,2018
4347,Woodland,391079.62124222796
11642,Windsor,151444.7493325277
7656,Sutton,380956.3003734513
75,Chicago,120269.5154762382
6030,Northborough,446896.8614075712
11303,Town of Elba,111455.30786953363
8159,Mc Ewen,121984.6711667196
8436,Elgin,184994.90210129702
2882,Royse City,206595.88735258157
7858,Halifax,360271.87029280944
13426,Kingsville,393716.8673836374
5345,Murphy,343312.536302199
5920,Lees Summit,276349.44646080525
9434,Upper Freehold Township,448192.2921364146
11337,Douglas,370765.1019018608
6892,New Bedford,236075.23253660247
12941,Nicasio,1301858.2038607656
6710,South Park Township,178324.14527721467
4400,Bellwood,178553.1786807882
8849,Brillion,161216.4524580986
1212,Phoenix,264305.190436413
698,Williamsburg,337324.03612254234
7672,Town Of Putnam Valley,413683.1504799941
6297,Bedford Township,151659.42892321962
5819,Clearwater,199342.8227217497
3120,Cherry Hill Township,345048.88578233594
11160,Cherry Valley,65748.84394901361
400,Brandon,202725.0547894343
1621,Port Saint Lucie,172854.31908708366
7576,Colts Neck Township,818264.4096735364
5893,Robeson Township,202994.9286172201
9219,Philadelphia,121855.48703468376
6564,Town Of Shawangunk,275357.56086765905
10508,Canyonville,148488.5668607333
8156,Bridgeport,147123.24768404546
10047,Keenesburg,340618.2474038918
9202,Alamo,80125.76535835202
12225,Litchfield,132230.15624311054
4076,Riverview,230274.14748230285
4635,Port Charlotte,171110.3194080157
13218,Tomales,777993.3615304945
2118,West Warwick,219626.835200831
8663,Florence Township,230483.77651715465
6448,Inver Grove Heights,404181.74201671727
8398,Bayville,570211.145003127
7482,Middlesex Township,277020.3113963292
9071,Sparks,403395.0151133893
10030,Milford,130309.7198499174
8932,Eagle,301754.6028646073
4907,La Plata,359114.4587395275
4524,Cheltenham Township,298789.6924799816
4795,Plymouth,341361.95496408397
10545,Morning View,150112.1701706576
10688,Springfield,193609.09122196602
7564,Hanover Township,570991.5187633531
2596,Newark,216877.24957656953
2248,North Providence,226306.4971671295
2825,Maryville,185332.52745064255
5195,Clayton,775632.5809949957
2084,Bemidji,177272.3175435316
10413,Green Island,148581.39249211573
5697,North Augusta,200837.5299674357
5898,Alachua,198585.7167655332
6247,Lincoln,225715.8743487276
3667,Kansas City,142180.770317322
4865,Three Rivers,121180.47180799463
9155,Saint Charles,198559.51514894923
1052,Newark,288449.9660499967
9524,Town Of Sullivan,135750.72609873704
4611,Florence,271556.04567204986
1698,Yakima,249826.02688922329
12635,Boulder Creek,605242.8167308222
5785,Philadelphia,168477.5031300107
2613,Fayetteville,194507.5579466865
11970,Floral,81872.57730314702
1721,Dunwoody,479741.815505785
1355,Bear,292468.2582930332
2412,Alpharetta,428813.931848107
1330,Houston,166323.50010297017
1526,Grand Prairie,141178.83174928994
1495,Marco Island,792519.3578805829
1874,Town of Plattsburgh,173470.73750119118
10312,London,105278.94122227543
4392,Bristol Township,195742.7004390901
12220,Town of Vernon,137868.52558497695
6591,Hurst,246602.0898833335
3008,Security-Widefield,213522.80335552804
5145,Madison,265786.2987199824
535,Taunton,303760.9154755205
2688,Tahlequah,102304.99470519408
9890,Roebling,170640.47773381294
2919,Azle,177451.26320566545
4685,Ashland,93067.5279990826
10615,Brooklyn,122095.74342081587
7835,Monte Vista,140740.9742084179
13584,Robbinsville Township,314572.7968332689
8255,Merrimac,400604.0111770489
4664,Orlando,203704.4670143204
3818,Woodbury,412949.695706338
2257,Sebastian,197234.42629972
9259,New Concord,134704.91060406962
7061,Dudley,267009.25100370194
3020,Pewaukee,411500.10834251775
4495,Plymouth,360972.02192002046
13636,Glen Mills,458226.00017336046
12783,Racine,214443.02018859753
10378,Fort Loramie,176034.6819725655
5694,Lago Vista,277878.8506606041
9442,Astor,178439.62369967022
12989,Lewis,246188.8199070225
8712,Pacific,297323.0287825001
11996,Skippack Township,257860.8742209157
7796,Vanceboro,93173.77267961595
460,San Antonio,245431.00155335196
9714,Bullskin Township,160101.61989766767
4243,Port Orange,286241.9021781166
6156,Jefferson City,136550.63027577766
8523,Burns,216896.0218221607
10561,Maidens,305111.6128462909
11451,Bonnieville,75715.60669258049
3925,Arlington,195678.07966740863
1516,Jacksonville,159182.8111633702
12255,Town of Livonia,182760.65356610762
8419,Omaha,198187.8086611124
9979,Pewee Valley,220843.47572961226
13641,Kansas City,383116.41517789854
4758,Colorado Springs,225426.0454811866
1975,American Fork,362452.5763122313
785,Union,346550.3076006841
10533,Clayton,206163.58360363392
2345,North Fort Myers,166627.43477717802
7573,Riga,170196.83260291547
4018,Town Of Amherst,198677.86718360387
8113,Bogota,360225.07204408967
13805,Lester,57079.97160276501
13351,Huddy,47149.293758711356
4035,Orem,278546.5927006388
2687,Salem,346600.6067119137
4237,Ramapo,510253.2496993335
8740,Rock Spring,156392.87494587374
13128,Arendtsville,181895.83469153775
12310,Bismarck,114048.1961856463
9297,New Haven,111685.00163744912
11098,Long Hill Township,505354.2977770632
11612,Brasstown,172111.00852648966
10902,Monroe,106322.55620753072
1075,Layton,243466.09060688282
5793,West Palm Beach,379550.0772935416
4008,Bloomington,234671.19963730016
7367,Jasper,123978.97489029955
11268,Bridgewater,502891.4162427473
10787,Pavo,115148.70106421402
8463,Kingsley,162988.99039477872
5409,Saint Cloud,193224.29270839802
3692,Peyton,325673.91522215056
3094,Cottonwood,209830.1861804164
1361,Goleta,890046.7349925694
8499,El Paso,247430.69038680434
5,El Paso,130989.49269953585
5302,South Hadley,257601.31716923325
7207,Farmington,141648.91872916318
12663,Tahoe Vista,567519.2866343114
9212,Westville,67730.44561943064
12363,Welcome,370618.91503413743
8644,Lyles,118004.63240672533
11864,Black Forest,401925.10220948525
956,Winter Springs,255061.87833899265
6315,Flagler Beach,336969.93628419697
3636,Merritt Island,266976.5330961342
3374,Arlington,196842.4606047372
5193,Madison,203239.21696452785
10701,Rye,176000.49307877893
6645,Sorrento,232980.67005662218
6214,Greenbrier,197393.03230977835
1194,Boynton Beach,204490.65669057454
12753,Hickman,122385.84008697372
13527,Milledgeville,70512.69994842735
13261,Fields Landing,228629.81686907372
3098,Doctor Phillips,324684.4915029077
12855,Industry,53512.854950972775
6923,Topsham,223006.82622455846
6708,Zephyrhills,141324.29365256955
8894,Dewey,65657.98080416868
8111,Ashburn,67022.08992485501
3952,Nashville,213421.9519844512
13381,Marshfield,646668.5757153665
9581,East Arcadia,99753.58122631523
7749,Slaton,71759.00988152735
3808,El Paso,183988.3302683164
1555,Colorado Springs,375312.6339638002
11024,Dexter,116786.82495473267
4742,Balch Springs,105992.12490030077
3753,Fayetteville,116936.22353147448
4799,Princeton,189314.13520649716
536,Newark,299172.5030621448
5788,White House,206242.45997295
13212,Hastings,55816.8835887765
263,Houston,164253.9548047723
7297,Lake Alfred,143333.0238410211
2267,Maplewood,222706.49790676052
8654,Summertown,112987.15433885551
9148,Oakridge,149552.7305760709
12968,Little Orleans,133457.5878663588
8338,Oklahoma City,231052.99072198375
8895,New Windsor,356257.7264437617
9914,Saint Bonifacius,312042.7799529781
2070,Sacramento,380926.9756317936
2684,Riverview,229543.34742848863
7268,West Jefferson,197211.19146422137
6161,Brandywine,363043.3108449285
9044,Town of Champlain,127699.35073866832
9685,Orangetown,566877.691405796
8336,Pink Hill,80157.64160636837
11869,Flanagan,100147.70939004024
1953,Pineville,142667.19321007453
11626,Gates,65577.14967492767
7568,Wernersville,205013.94129405427
6978,Oxford,251214.001633536
10282,Town Of Rush,199470.4400127532
1464,Linden,283413.5970032077
13481,Town Of Esopus,212384.8658593078
6250,Justin,199409.23217539449
5936,Longmeadow,367956.9064297585
3348,Castle Rock,574911.8629757923
8070,Lower Macungie Township,282196.35665211396
8851,Watertown,246187.69334807477
12947,Sidney,80296.43698029693
3408,Vero Beach,757651.7861286795
443,Orlando,218179.1952439184
9610,East Greenwich Township,368597.1860449079
12150,Vida,351535.0286140773
1035,Phoenix,179110.52284015913
10752,Adams Center,158366.1141799792
4906,Wimauma,245878.5959327929
5031,Mukwonago,287631.4091999779
6662,New Prague,266399.6916875191
7508,Port Charlotte,247580.60162717217
5932,California,302329.40053061856
11317,West Stockbridge,378534.0509089957
7723,Stacy,249608.8004717081
8722,Taylor Township,128969.3191336666
8142,Stratford,185868.66731347356
2423,Fall River,274447.5975276991
8206,Stow,541346.5520528944
12351,Mifflinville,124870.57061392114
7642,Marion,73467.39637567793
10389,Eden,212428.144996015
1912,Grants Pass,283691.5362791075
10570,Sycamore,92903.29582593213
13816,Tuscarora,364157.96426219156
132,Town Of Ithaca,254489.10665563427
1537,Placerville,399485.2020322343
4196,Metairie,266649.70514021674
5381,Mena,93679.01353281381
8875,Leoma,110420.4233934574
11980,Lannon,245343.9504842312
10592,Melbourne,130817.0240425976
10490,Airville,199730.8477251436
12390,Town Of Somers,669033.1126869563
5177,Russellville,96737.93823357523
7511,Van Alstyne,213520.54398244125
1394,Rockledge,233623.65873341128
13349,Sherwood,70924.46295030812
3895,Benbrook,211823.93411592138
8435,Shirley,340918.4662658529
6766,Titusville,90619.85440375198
9051,Hopkinton,301461.9385289599
488,Lincoln,446101.85309428826
311,Baltimore,144773.2187161303
7943,Williams,224398.74410348368
11640,Slaughters,82415.77703935704
256,Milton,428224.5390448242
11236,Finger,92694.71435667854
12109,Gasport,140055.21440585595
12067,Town of Perrysburg,96566.80977500664
1321,Sarasota,240778.53898766762
4850,Granite Bay,755169.6427908755
12922,Keene,428655.54625498
9652,Mckean Township,167021.63708481498
8589,Ashburnham,245214.4180995249
7325,Croydon,204475.52361089567
1002,Greater Upper Marlboro,334140.62994475587
1229,Chapel Hill,370817.8242887993
7315,Town of Montgomery,286967.74899514805
4473,Sarasota,272140.608525473
1582,Sarasota,217272.78538360907
9636,Town Of Philipstown,523583.4597972268
4903,Chickasha,73904.599594036
2356,Christiansburg,193660.70934388725
7855,Tryon,219401.69914027516
11011,East Brookfield,241669.3699352283
9124,Culleoka,184122.1537650132
8174,Maidencreek Township,219222.90859419823
12711,Owings Mills,819947.2427970305
11717,Patagonia,242150.4044842356
3885,Cherry Hill Township,252674.32334931442
2681,Metairie,269859.92148433195
2334,Charlotte,347642.36313550244
7140,Putnam,197631.78143322235
7638,Lawrenceville,48937.3084016081
1924,Grants Pass,262940.36570652673
13060,Bethany,108410.66401970071
7614,Delano,284432.3067840552
518,Boynton Beach,279214.086676753
9121,Carver,342568.737422563
8245,Elkton,81977.59052027093
11639,Newark,163321.95854484604
7203,Canutillo,103733.5828891618
5344,Denville Township,437792.4559429926
2354,Knoxville,212436.85679863792
2343,Maryville,200492.47410192573
6394,Williamston,134940.08158088865
7768,Abington Township,335274.4461436655
10400,Worden,182742.23099085738
7619,Fort Meade,106073.65966380562
2805,Washington,136016.62747923913
9494,Hanover Township,548816.1640347679
7114,Reading,122659.02493057164
12791,Wiley Ford,96090.36525114057
3907,Saint Petersburg,283166.349012828
3507,Bee Cave,561746.3108793615
11727,South Thomaston,264293.5656149253
8277,Genoa,178924.32128427207
13704,Mechanicsville,290117.01483979396
13303,Dibble,94178.59966911806
6275,Woodbridge Township,294512.084059692
7819,Pocomoke City,129897.86380919196
35,San Antonio,162170.32376202202
10223,Ash Flat,86368.06313095115
10450,Long Hill Township,524175.00697152974
11191,Conklin,168293.77947387483
10786,Greene Township,183253.50581959527
3647,South Hill,296171.1439822186
11056,Dry Branch,61348.64460952894
5964,Boonton,490065.37543508783
7069,Upper Saddle River,1107992.9280453988
2020,Washington Township,275032.47899912763
8013,North Whitehall Township,208719.4979351236
13842,Tamworth,212487.0705512352
6322,San Antonio,643849.6942356894
8908,New Boston,338535.2398024205
8067,Parkesburg,213721.17162038988
12209,Fresno,156689.24562559204
5004,Shorewood,545557.7906405639
4336,Syracuse,139526.43693733626
12657,Courtland,360953.6134288494
6104,Spokane,253260.60375854984
12116,Woodbridge,432580.66104620276
4638,Crossville,130836.86192530545
12997,Saint Charles,54524.934712934504
10452,Stone Park,140251.8249958141
13199,Damascus Township,199117.874332486
11216,Pittstown,194353.50756139323
12076,Town of Almond,106977.79000691687
3213,Windcrest,143640.02483268885
8092,North Port,188910.19074326835
10562,Deshler,98020.10136891477
6220,Boca Raton,427103.196937694
2547,Grass Valley,365245.70346820273
11537,Washington Township,149824.27160635748
2480,Parkland,529889.0338460697
8191,Limestone,138597.62301981536
1288,Hemet,257145.29632682985
888,Apopka,187432.64243148017
1578,Texarkana,91381.21690532485
8442,Town Of Cornwall,319658.448635909
2015,Sarasota,279868.4427595985
9007,Rimrock,171370.65581580735
4319,Brighton,218927.18311679066
9570,West Newbury,593385.8584921579
10349,Petersburg,154070.50303219154
9953,Tuxedo,524506.9936622786
12259,Summersville,84259.15945777835
255,Johns Creek,403622.6897620271
7145,Oliver Springs,112865.82003203368
10289,Doerun,81839.28569400098
2760,Clifton,329881.3213207106
986,Pawtucket,205991.3003993566
11444,Town of Manchester,105927.89136256301
9256,Town Of Pembroke,142699.31858909674
7902,Lake Isabella,145089.37415468018
11761,Poulan,71509.3067756322
7979,Lillian,163466.1926179878
7934,Byron,248974.0364512484
7615,Winston,171187.83415375886
2610,Valrico,204781.31787035972
5179,Sayreville,345587.06395496475
9653,Sharpsburg,237382.0661830925
887,Philadelphia,70905.94279582164
12068,Town of Madison,119732.37913491447
4047,Rochester,207576.4157044707
2246,Des Moines,155221.22901442152
1177,Cape Coral,253992.96938691774
420,Phoenix,268776.0561601497
13099,Forest Lakes,285179.8310668677
1819,Peachtree City,319990.3586131119
4686,Houston,126608.7227645876
12971,Stottville,145822.90809030045
9716,Bunker Hill,102215.14786813992
10458,Continental,97610.15439147851
10234,Red Hill,220140.2162928265
9728,Conowingo,262523.54748891434
4725,Berwick,109559.3459726534
11684,Smith Township,169477.84825974234
5652,Forsyth,149054.79614964034
13436,Cragsmoor,277878.78644294717
8103,Cave City,95879.65679368717
4074,El Paso,189750.7360362371
952,Chicago,164585.80393461007
8062,Broadway,163812.37069036026
8846,Meadow Vista,475397.60098507616
10815,Glide,207535.93934137234
7298,Catasauqua,160831.90565421875
4792,Layton,310417.8401062391
13445,Ellery,129438.41408319025
8833,Clear Spring,243318.3402974976
2420,Manteca,401459.0647280189
4891,Dallas,138989.01962471905
8284,Oklahoma City,164667.59997451378
3317,Kansas City,206605.96964842264
10854,East St Clair Township,142852.19959712686
3681,Madison,220346.2685910694
520,Pittsfield,183487.12335609915
7034,San Antonio,125656.41310838981
7987,Casa Grande,232159.2464099108
7657,Oakland,168856.5367739109
10683,Long Hill Township,609697.840934375
12691,Brule,135263.85153689337
10012,Fiskdale,323218.5781062221
6429,Lakeland,201025.69383816738
7098,Tarpon Springs,412418.52939123695
1088,Converse,156465.59833831777
10330,Okeana,241531.99355707836
7673,Buffalo Township,252060.57319477558
3414,Phoenix,271079.9625846457
2981,Central Point,258189.8820027771
11946,Hudson,160110.8950465523
5383,Okmulgee,48406.57247210388
10523,Bradford,69127.85569900589
12414,Wakarusa,189561.61356729025
3788,San Antonio,98171.809600834
8316,Shinnston,89026.31749339332
2204,North Augusta,130429.07999433
13716,Dalton,139259.12501777572
5942,Jackson Township,185744.6464912629
11456,Delaware City,188067.82682021963
197,Greeley,269223.30029005767
12087,Llano,246755.13735768487
10473,Ashby,265371.83185017237
13654,Descanso,326634.1733660734
5200,Bordentown Township,286582.23233673966
6839,Port Charlotte,186754.27946109753
9269,Saint Michaels,471668.35778869706
4263,Havelock,141931.3777798762
2048,Phoenix,227540.97743119785
4323,Arcadia,104509.95214892224
11733,Henry Clay Township,134227.01507514867
12374,Warwick,364687.6038260769
4802,Lubbock,104422.66141611268
2551,Phoenix,341947.46848022944
9637,Town of Lansing,205105.09913302114
3406,Medford Township,369224.01573475846
1429,Chandler,353448.96582711063
2564,Prior Lake,354735.387828369
9884,Lakeland,263223.79445603077
6052,Rockwood,97251.07917446176
3446,Fleming Island,276312.56770347257
5305,Dallas,124640.37698634974
4103,Blue Ash,332279.60677074303
4126,Mount Sterling,118953.14600452693
12323,Somerset,245384.01412503465
7351,Moultrie,126679.00024182607
11590,Cornish,202494.45607696546
12921,Roxbury,178851.30734528592
7609,Cannon Falls,233868.70502354536
10363,Patrick Springs,90791.00156389187
384,Oviedo,287917.58051840577
7057,Town of Alden,190347.356383824
12115,Bally,189803.06365749816
4672,Hudson,374091.8514896517
4761,El Paso,88157.8085691394
12515,Town of Cazenovia,150290.96798447258
1980,Colorado Springs,320472.5836115139
12218,Guyton,148709.7965826674
10766,Town Of Chazy,165422.97636930546
1954,Frederick,289323.04406434647
543,Marietta,336613.30475296354
9660,Kingston,137152.50689012298
7665,Wentzville,252482.1027049241
2745,Berlin,279796.3402560588
8262,Phoenix,570323.5178034904
6949,Town of Waterloo,95331.71017769363
984,Fairmont,119413.35473603125
12926,Town Of Floyd,138737.74197200756
3882,Lake Carmel,332165.9424418159
6011,Tulsa,143669.29857581115
4616,Rosamond,216219.994979394
913,Sandy Springs,476735.7201832024
6598,Commerce,132070.56608826434
1093,Fort Myers,259936.55733277835
10863,Elizabeth,92127.77774002543
6587,Marblehead,219829.80349003192
10564,New Hill,361726.06238157686
9997,Woolwich,196351.42192736146
6329,Upper Saucon Township,305330.03307407163
9377,Mendota Heights,381577.6481888521
11589,Town of Waddington,109451.29001237759
10203,Far Hills,1167856.4187129051
8698,De Witt,67951.29308424615
3250,Bakersfield,136725.32938475956
13066,Town of Yorkshire,102968.93931057547
1136,Kirkwood,352190.9515970868
12179,Town Of Richland,87173.77293597645
11645,Harmony,93530.90827538996
13181,Emigsville,134652.9861301182
10251,Cologne,318772.20616607036
8588,Poland,240670.4395438494
12681,Salinas,596712.554021372
6046,Wilmington,317008.4485971616
10616,Mount Ulla,232017.7159872014
10347,Eagle Lake,253478.0755934477
5676,Dumfries,359044.00197472406
8882,Carroll Township,204451.99041705992
7238,East Hanover Township,621422.3074592925
2621,Anderson,136398.22782832582
533,Philadelphia,104412.47434028464
10157,Perry Township,74173.15482696182
686,Valley Township,237949.5536748445
13378,Town Of Pembroke,108630.70679522958
7439,West Deptford Township,231533.1431652197
3863,Brooksville,130745.56071848345
2993,Arlington,202128.68107779202
6266,Chester,264498.96005650534
8736,Cambridge Township,109040.12417521338
6618,Allegheny Township,165517.94096729482
13026,Chatham Township,783903.1681255295
10947,Riegelsville,334751.9997632994
9432,Dearing,99864.83391157289
7295,Montville Township,621136.4614420275
12602,Cottage Grove,105998.39378605707
9805,Town of Bergen,138608.28620864573
12146,Powells Point,222871.11223727887
12436,Hardy,45872.766538484764
334,Tulare,193796.18750789016
11244,Arkoma,46411.51294728503
11141,Botkins,129953.30959346125
6053,Scottsdale,733375.389906502
6848,Toppenish,132034.02920246992
3990,Bradenton,358913.72323616093
11587,Maud,50440.61135897882
4917,Cherry Hill Township,279989.14316887583
12821,Indianola,86755.46865135095
9060,Carson City,285826.86546670075
12785,Otho,70156.44139625617
10730,West Hurley,257936.05463631146
3530,Chicago,410384.1983684675
4393,Lynn Haven,213382.13359833762
3080,Colorado Springs,378393.44483203505
3743,Scottsdale,687385.5700503974
7425,Springfield,145752.10222897946
1775,Oconomowoc,332865.8770423967
526,Newark,245481.30576830468
11873,Shellman,63654.9585495462
10851,Baileyton,108496.26654504312
3381,Worcester,244672.02874874548
5626,Mound,376982.48076763883
13241,Adona,67284.4942515335
12168,Conewango,66322.33591919964
13281,Plumstead Township,371714.82751110615
11953,Highland City,84586.2666416003
3543,Houston,125300.12087315998
3456,Philadelphia,69525.52611881986
2555,Gainesville,208621.4711986593
8058,Lovettsville,519599.26550088153
5997,Niantic,309845.37033174624
12561,Barker,122480.73889911818
27,El Paso,196801.00946915871
13867,Richmond,259993.843445886
5184,New Cumberland,185830.35532478133
13565,Nederland,279924.69909250754
8056,New Berlin,261598.76215735066
1652,Maple Grove,262974.7597359868
13736,Burkittsville,291501.82949250017
4305,Bridgeport,258802.69731618327
3730,Sevierville,208867.95456254695
971,Nashville,212943.70921154335
12558,Gable,86183.07786146863
5742,Keystone Heights,151189.97078290518
1886,Decatur,330168.37987909396
10900,Atglen,238453.25800556559
8642,Round Hill,530009.3653174922
12190,Duncan Falls,111177.94535398325
1588,Oklahoma City,125729.53740096225
1573,Apex,319917.9565071591
7319,Dunnellon,126628.92084453024
11033,Town of Pleasant Valley,319057.9342233942
3029,Cape Coral,175142.60844740295
12636,Town Of Neversink,166055.3856208553
11364,Hardyville,80595.85333380899
261,Richmond,156340.37276549108
6934,Amherst,376179.2350852217
2576,Cottage Grove,251236.66530100396
12325,Salisbury,106874.76339629052
2869,Oakdale,238659.24361301327
7229,Needham,957999.3964477512
6703,Saint Francis,148092.38362642712
8076,Sturbridge,302882.00775081484
12377,Tuskahoma,101651.04968430557
6893,Buchanan,117109.0739129
5872,Gibsonton,182103.85690754012
2964,Whitehall Township,198222.3678591953
12757,Hickory Valley,95970.77168313682
12196,Solway,139367.50420046464
7997,Vernon Township,203543.24525674156
10210,Fishing Creek Township,176216.45123227153
7509,Harlem,143313.77141855887
4301,Jacksonville,209409.1701228944
11731,Pilot,165685.11407100616
388,Gainesville,258292.0703623604
7253,Monticello,124977.31190821252
3267,Berea,140076.49033411636
1890,Louisville,299052.5254425369
772,Palm Coast,189507.93047335415
9539,Rising Fawn,154235.54074070073
1025,Evanston,590862.7966667194
3886,Yelm,241351.06149077372
13517,Town Of Cornwall,357402.99103505095
4909,Lafayette,102369.59474677355
11789,Bell Township,62753.17193038818
9669,Florida,285140.6479306814
12736,Tamworth,154647.72906784498
2525,Goodlettsville,216458.01405911992
2891,Baltimore,183858.81111930235
9809,Crescent,90552.74239267744
11904,Toone,89661.86702834754
13849,Chardon,138275.93142341007
6963,Accokeek,400183.33533840266
6915,Mobile,122440.6757254401
4171,Austin,225984.46488804676
13125,Braman,54542.34949695414
13690,Seneca,121809.92557327695
6824,Thurmont,275120.20154143986
2512,Hopkins,276097.88000266184
3412,Golden Valley,254693.3337445481
8249,Oxford,240337.3311001723
11336,Huron,102201.96039609564
7763,Douglas,329654.1882556346
8178,Dawson Springs,54361.174280723164
10527,Minco,91473.40438623927
6846,Berryville,118198.78269115328
5929,Amity Township,267455.25601894443
11870,Chandlersville,106387.85692281688
9317,Chesterfield,113126.07441181035
6890,Gulf Breeze,459673.36551242275
5883,Surprise,302370.487612714
10896,Maysville,56888.57398017079
8275,Brunswick,231163.01364524788
2434,Roseville,457854.30874675274
553,Palm Coast,241065.26042958308
12073,Dexter,75929.38686770032
2519,New York,502017.69445701526
8403,Youngstown,165903.62550736105
9616,Oxford,106501.98389867497
6509,Hopewell Township,508651.38238276046
840,Melbourne,291581.80863020517
10352,Cortlandt Manor,432336.35710118525
8511,Fort Payne,104413.69283157118
6009,Hanceville,105274.42482663094
11218,Creola,133239.69184981493
6177,Berlin,229248.0487355384
7552,Sharon Hill,107747.45172811623
12591,Readsboro,149119.37185264635
8192,Belcamp,208004.69915262327
238,Woodbridge,335233.1750852157
9002,Hepburn Township,185414.70220554262
8232,Evans,142296.28611058887
10320,Macon,221461.5329272831
10148,Princeton,371959.2791297983
10431,East Greenwich Township,276383.07970179076
7888,Chilhowie,115602.10204897793
8553,Greenwood Lake,256073.2835859837
9655,Oak Hill,163523.96811666107
2865,Mount Dora,217056.48184778556
2599,Town of Orchard Park,241602.9655970176
10335,Town Of Boston,198875.5872802159
425,Round Rock,199098.6663412659
8490,Jesup,93610.61523872908
4469,Town Of Carmel,428922.9745592801
8397,Burrillville,290805.0765039626
7050,Midway,177667.4020876973
2607,Kansas City,178085.16640237745
6152,Warren Township,805526.4524440038
3415,Manchester,135818.34626010348
7600,Mount Pleasant,116309.5336106652
12283,Green Mountain Falls,232251.62277805968
4339,Wilmington,356092.1852261969
2746,Springfield,164101.56669032524
7287,Huntingdon,92324.13362466585
10991,Adena,66647.64734561456
8438,Burrillville,269688.13784899696
4995,Lawton,67728.61072670916
9724,Holt,215682.072165408
4577,Bloomington,269926.41227232624
6579,Town of Goshen,329876.9956427209
2594,Provo,339645.7050798199
10758,Nashua,112093.09847506812
13723,Solebury Township,710881.7718894918
6647,Lumberton Township,334773.9331482221
13288,Town Of Somers,365522.026776874
5702,Town of Dunkirk,67233.21231345553
3989,Peekskill,349269.8609554743
4036,Coral Springs,472210.79017685296
10660,Gordonsville,133918.52224761975
12614,Alvada,139895.6682271362
7476,Ayer,350882.2646615749
13269,Golf,804621.1800216159
8924,La Conner,348136.83701181866
7890,Woodlake,165742.42627500533
10539,Milton,267123.41249662556
3428,East Windsor Township,317077.79953746713
4508,Bloomington,299407.24530791165
4460,Mount Vernon,603049.1833485746
6101,Punta Gorda,241092.94816529934
8725,Peach Bottom Township,196621.36714227265
1530,Phoenix,161782.38206359177
10964,Town Of Saranac,150078.66585256747
9608,La Salle,252893.06666152942
4807,Streator,70829.78713246241
13071,Galesville,479809.9085134163
10109,Angwin,762757.0401848084
8354,Waldoboro,174038.64756036195
13507,Lower Salford Township,366732.9662567082
2764,West Palm Beach,197766.01151498948
9786,Sherborn,819876.5718829527
10710,Crescent Township,147531.74934693068
1475,Chandler,286489.4437008711
13345,Lincoln,310338.81749035267
11044,Town of Bath,92721.53723300043
5032,Melbourne,295724.4341234288
6081,Wilbraham,306325.07842619054
3577,Gainesville,196015.0655513418
680,Lakeland,174414.159734645
11685,Hope,218825.7740413185
10029,Weisenberg Township,320731.21558360045
5147,Knoxville,200452.46225006005
5554,Ogdensburg,70792.15382459946
7627,Medical Lake,224262.22797579036
12714,Mount Vernon,272533.17067453556
9290,Russellville,143746.84408375257
3823,Lower Macungie Township,288737.2586051504
6932,Bloomington,235093.2947078732
9491,Collegedale,302324.6852942652
8319,Diamond Springs,326669.4339285064
7663,Judsonia,93954.99549232863
5148,North Haledon,383157.4966944133
13746,Durham Township,473175.9830273924
8949,Nicholls,88718.4899010106
6563,Louisville,234660.5409215101
5719,Houston,100373.63530064673
611,Richmond,248455.74638057948
13465,Grove,71514.86414105508
5985,Port Saint Lucie,188946.6724949392
7244,Catlettsburg,88573.63226982142
12659,Fleming,144683.6018069433
5115,Worcester,211388.03429883288
481,Spring,145721.03088867452
13034,Scraper,92976.2438658374
3063,Houston,151575.0068516641
8723,Apple Creek,182404.2255916089
4108,San Antonio,83392.81755879411
8669,Coxs Creek,174007.75050009813
9385,Carson City,386122.5363147458
10705,Warrington Township,208416.55081427848
10258,Mendon,110010.61533155343
12774,Stamford,189310.45708750765
8609,Josephine,204174.11001799465
6124,Orangetown,487212.67369495524
8185,Lindsay,65907.04452465264
5456,Brookhaven,179309.5250160729
7784,Bithlo,290263.0275593025
291,Orlando,275441.8448755596
1873,Phoenix,183745.0704282579
8758,Union Township,416961.6579245106
7108,Granite Falls,290572.5378479543
10443,Astatula,179789.64099663013
4897,Town of Warwick,362020.1674680005
8294,Port Deposit,277120.64182363835
8796,Woodbine,178054.33515744848
12113,Saint Paul,285844.30379151966
8610,Hainesport Township,318553.4947017853
6651,Washington Township,203133.88161908532
2782,Phoenix,484316.11943200364
12007,Warwick,191227.91348722353
5802,Lutz,206310.5877575943
2114,Dallas,708771.2793035328
3519,Henderson,341467.846746204
2172,Baytown,104479.62847795011
11099,Colora,272287.34103979036
11408,Sylvania,87653.89300462857
4819,Boynton Beach,305797.60500438645
6690,Salinas,794073.036876502
8450,Town Of Clarkstown,514910.1744417354
1538,Paragould,103352.04500975912
7361,Montgomery Township,696235.0186961165
13468,Lester,73748.8555096697
3602,Green Cove Springs,202100.6682196768
7330,Strawberry Plains,131344.8295632753
1535,Saint Paul,202243.47272079074
3425,Dahlonega,190541.38581477263
6901,Norman,177414.82361281966
3217,Tullahoma,124665.17296042955
6659,California City,127695.23284630054
7825,Raritan,367344.0281485779
8922,Bells,95331.0251464867
817,Wayne,494381.8675673417
7085,Upper Macungie Township,302369.8728177234
11602,Sparkman,40889.66323231936
9389,Avon,351549.7143843773
8423,Phoenix,261083.8707709231
