,City,1997
7965,North Whitehall Township,198867.06037905387
9319,Middle Paxton Township,107593.6261183142
5605,Ontario,86305.35938932165
3322,San Antonio,81366.54113918003
350,Spokane,141854.31686268275
1387,Fayetteville,123146.39827661127
6999,Melissa,151788.01290638646
3108,Daytona Beach,114811.35185120035
10173,Woodbridge Township,188711.97116088867
1559,Casselberry,122269.75969125268
13317,Town Of Harpersfield,47113.880994051375
1068,Phoenix,97548.25787235725
4373,Kingsland,97974.0086487128
3612,Houston,86121.41818220951
10938,North Prairie,181769.04053725765
12700,Bryn Athyn,291742.9041736583
4999,Tacoma,221802.4540150711
8225,Branchville,185309.90119725608
10578,Bodfish,71405.8891011391
13485,Kansas City,152951.65217570774
10178,Babson Park,94091.60152210694
8985,Dover,744254.9412558895
4718,Waycross,48329.83964569333
4737,Jenks,129110.45196429608
13521,Beverly Hills,53384.274116100234
6043,Schenectady,79375.3275563347
7294,East Providence,167367.64670433872
1014,Houston,94986.85088756523
4546,Madison,130150.80609771842
6573,Old Lyme,253715.10640451038
12832,Trumbauersville,156297.9694730292
10215,Porum,48245.71706579773
11251,Ogdensburg,160387.29199012672
12779,Shawnee,24698.193416102822
5544,North Coventry Township,188959.73751456
1669,Henrico,117185.56870824654
7559,Zelienople,160863.60910688952
2012,West Valley City,133395.06151616207
1577,Monroe,79275.43308261999
117,Mansfield,137363.76942610595
735,Lehi,184669.98073515442
3600,Houston,70326.38263557196
9363,Salina,52994.545867211564
10852,Somerset,172945.99807454785
9582,Cave Springs,164921.9778861381
799,Town of Hamburg,103104.9092880975
2804,Rochester,105170.25310322773
6960,Needville,109400.3443845932
5407,Labelle,75214.85594292174
8705,Topsfield,376175.8069652185
1313,Naples,308794.8623503777
10945,Redstone Township,46398.01626771174
3,Katy,91824.7494881531
11085,Town of Plattsburgh,114686.8432921296
2337,Jacksonville,63688.72331974607
2625,Boise,106639.45260651378
7900,Estill Springs,80909.91003636795
10244,East Hampstead,218383.17746078508
12063,Town of Alfred,65089.2237690167
6653,Greene Township,111219.02395290026
8679,Wartburg,59670.18253856641
10457,McRae,52709.9457308226
850,Evesham Township,198190.7386228837
3613,Town Of Yorktown,319095.4357761768
8936,Kingsville,266704.8664916425
3711,Fort Myers,100001.65632888656
8601,Commerce,103913.94364566568
5306,Lake Township,118617.60219453693
6725,Aurora,213089.8558176048
5330,Colebrookdale Township,132025.70370854187
6556,Sarasota,250801.49390884693
1260,Sun Prairie,155002.97096798412
283,Gallatin,133172.72148698673
10821,Town of Islip,238142.8786106631
4352,Manassas,294448.9093842233
10662,Oxford,160039.79910004543
11901,Russia,103634.41476076336
9183,Kent City,91554.8234727518
4517,Cheney,132688.47655276314
1881,Stillwater,223774.45829722265
8407,Taunton,198639.45842005115
7486,White Plains,432743.12276876037
11373,Foley,112538.45867521258
7345,Franklin Township,243756.54659765237
3979,Hudson,202832.60491262263
5394,New Haven,158725.53993169038
2730,Boca Raton,225812.74965757452
7024,Berkeley Heights,408294.4157400285
10743,Avonmore,58254.48010313135
1104,Arlington,100251.32232975568
1671,North Richland Hills,101100.62271960195
10317,Stanford,241752.20082774604
9510,Loretto,55977.94380010508
6368,Clifton,236435.28873178808
6267,Minden,232018.6760972621
10944,Cortlandt Manor,159864.69088588012
12749,Okolona,41598.41613761877
118,Missouri City,161357.62824422197
11648,Woodstock,281239.41221364844
4283,Bridgewater,255044.76346407106
7527,Town of Geneseo,114169.92366908274
6821,Clayton,112533.14923205368
10496,Upper Milford Township,191834.3933604859
5054,Sussex,192296.2431323718
2276,Providence,125166.49089623074
8044,Timberlake,106674.94470110656
10659,Pleasant Hill,228599.4109432766
9672,Queenstown,267055.7365424535
8022,Williamsburg,150100.0356434881
3985,Cumru Township,98151.2220916993
10351,Newburg,195366.67093173566
13688,Haywood,151692.04826183536
505,Fort Worth,101060.38232403123
7406,Town Of Somers,526253.1043135793
8031,Ulysses,72666.89497933889
1067,Fort Worth,71560.26288895216
5613,Edison,222308.429330822
5093,Spokane,109718.63342778213
7077,Pompton Lakes,208393.78287580048
10119,Fletcher,58277.3479796485
9573,Deerfield,158283.21292262958
1571,Richfield,145188.71817017987
2560,Sacramento,201479.84864431559
6333,South Houston,65818.46399388695
3438,Chantilly,347031.50338628056
1743,Chester,142377.90085089087
13251,Goshen,114048.12261378
5672,Eden Prairie,206577.3567410305
540,Woodbridge,227968.74316013546
1211,Woodbury,187443.10402694767
5304,Salt Lake City,105026.77579336843
8690,Auburn,62815.227016170706
2705,East Haven,146403.1191744358
8162,Lehigh Township,91667.7566914109
3719,Englewood,99765.72055250373
3781,Sacramento,214698.9516585259
11826,Webbers Falls,41824.95758204842
6377,Houston,69193.89944206014
2887,Hopewell,85028.59574120109
13007,Dalbo,128664.25710813994
13449,Rockland,405554.3645521244
11318,Reagan,49842.425075527186
11212,Town Of Rosendale,140562.57835225426
4605,Berkeley Township,192658.99354928648
473,Aurora,295893.6368915461
5768,Yakima,109045.89433886245
7068,Taneytown,169134.3746890042
5224,Orlando,139139.91183826188
1728,Pikesville,181435.51258026093
10619,Walnut Grove,201570.57113091552
5634,Johnstown,192607.5138828943
2959,San Antonio,207300.3987651633
8988,Andover,55229.72044852706
3048,Urbana,91741.69777555107
8300,Adamsville,56011.02984948468
11943,Olcott,82882.52524529678
9027,Zumbrota,115734.84810951435
11754,Middlebury,72470.95583536584
8147,Columbia,40369.082738490215
8927,Wiscasset,133662.67230915427
7172,Bullhead City,150772.4524738787
11473,Woodbury,225447.5988301072
8763,Street,241017.9844413978
8940,Gold Bar,145670.12359543535
10931,Bradford,172626.55278548336
6306,Junction City,151893.71093164347
5835,Alpine,377987.11600942037
10014,Hartshorne,28560.935540938266
5907,Pacific,120962.66058822484
1135,Naples,175423.97491336375
404,Houston,91113.7383222122
3012,Houston,106489.55127961443
1906,Mesa,171908.97603904866
6898,Tarentum,57225.41233292289
10757,Bruceton,34276.80350109337
11598,Town of Schaghticoke,135324.85471221848
2572,Lexington,110629.55055828404
8368,Friendsville,123915.7269296192
13151,Prue,28941.178283132216
5733,Somerset,189529.37265932572
6860,South Williamsport,73967.1479277758
7907,Lemoyne,106791.581086353
11231,Fawn Township,161981.8326858346
7243,New Garden Township,260303.36561308487
3639,Minnetonka,235835.99592297227
8145,Milliken,150651.48936213745
10893,Manheim Township,156080.10596102866
11862,Dorset,66460.0766771844
8467,Colquitt,50563.1548520692
10506,Robbins,34313.32196778206
7772,Spotswood,207537.20642929868
5983,Grimes,146287.68708110368
2592,La Grange,268246.8052342958
12594,Thelma,49939.535944229814
12967,Cleveland,53053.77318038745
13444,New Salem,96304.33337431053
1382,Delray Beach,133303.28825877045
4913,Knoxville,160636.98273285455
6701,Town of Seneca Falls,67065.36849253037
4451,Saint Marys,105550.29153111683
3359,Stockton,202793.31287659824
21,Pearland,146913.73786451964
2408,Roy,117592.00638827455
6205,New Hanover Township,194561.8747747626
2426,Orangevale,207562.08468032823
5615,Franklinton,104359.0392137033
6737,Houston,55095.5623056447
9265,Adams,146801.9010733235
2278,Reisterstown,199681.747137284
3536,Ramapo,345612.53596705466
12546,Parsippany-Troy Hills Township,226043.40674556704
8356,White Haven,82642.20779530151
3399,Helotes,184949.54316719636
2517,Lakewood,150214.95107684936
10754,Ridgely,32971.49197891051
1438,White Bear Lake,153402.42358415792
10637,Ridley Township,126709.97980467539
793,Fort Worth,77745.52512813888
3828,Cleveland,66795.68270892162
13854,Freeland,154240.34226914044
9029,Snow Hill,105429.211838246
8447,Perryville,153896.606075842
6244,Orting,174618.35489057563
5087,Spokane,81432.04328542575
8715,Decherd,58045.55019116349
4347,Woodland,224885.6192024955
11642,Windsor,84583.70888934158
7656,Sutton,240422.1658436106
75,Chicago,76621.80130430263
6030,Northborough,275188.9494647775
11303,Town of Elba,69193.54441236558
8159,Mc Ewen,70492.76739632389
8436,Elgin,90683.90316825276
2882,Royse City,128135.90848354725
7858,Halifax,229805.75943376427
13426,Kingsville,256085.38109936143
5345,Murphy,203375.1674911701
5920,Lees Summit,161758.56674365257
9434,Upper Freehold Township,286540.9964735325
11337,Douglas,221234.00633412055
6892,New Bedford,150392.792055547
12941,Nicasio,747480.2564742323
6710,South Park Township,104052.41750160763
4400,Bellwood,108083.62314644225
8849,Brillion,96650.49212049197
1212,Phoenix,150667.81833898847
698,Williamsburg,208916.83075875705
7672,Town Of Putnam Valley,271838.9779993768
6297,Bedford Township,67699.13635575473
5819,Clearwater,116477.87717625195
3120,Cherry Hill Township,221293.83593572857
11160,Cherry Valley,40111.20037341764
400,Brandon,118232.6419238684
1621,Port Saint Lucie,103547.22396017038
7576,Colts Neck Township,524238.89819453866
5893,Robeson Township,125132.45020778144
9219,Philadelphia,74526.21913422845
6564,Town Of Shawangunk,180930.1859853855
10508,Canyonville,84490.39169613352
8156,Bridgeport,95754.07202029713
10047,Keenesburg,195820.55680879622
9202,Alamo,50535.856061442275
12225,Litchfield,76850.00801740217
4076,Riverview,136025.61007873408
4635,Port Charlotte,97060.67332203573
13218,Tomales,479078.6223709617
2118,West Warwick,139385.4959569616
8663,Florence Township,149851.4182797168
6448,Inver Grove Heights,249778.35702559535
8398,Bayville,367517.3468061875
7482,Middlesex Township,162393.96722572373
9071,Sparks,237549.46493310013
10030,Milford,86093.14810521436
8932,Eagle,185801.0556495268
4907,La Plata,224763.7867157451
4524,Cheltenham Township,192947.03254315065
4795,Plymouth,208553.94352527466
10545,Morning View,95249.31872561107
10688,Springfield,123268.1448125549
7564,Hanover Township,372464.08852755773
2596,Newark,136659.66372888655
2248,North Providence,141576.84963314878
2825,Maryville,114239.76929899283
5195,Clayton,466467.9930493011
2084,Bemidji,111939.62236708023
10413,Green Island,104554.03448533015
5697,North Augusta,121045.87339046203
5898,Alachua,123056.92894714569
6247,Lincoln,130637.3814143112
3667,Kansas City,79990.81448124666
4865,Three Rivers,72841.00363091026
9155,Saint Charles,132310.59253498015
1052,Newark,197371.93864531352
9524,Town Of Sullivan,86396.25148809815
4611,Florence,162108.1157840842
1698,Yakima,142581.51827211687
12635,Boulder Creek,373620.97163458174
5785,Philadelphia,103913.98994333735
2613,Fayetteville,116682.0737088072
11970,Floral,49096.786200468734
1721,Dunwoody,295862.51688634447
1355,Bear,183773.7394512392
2412,Alpharetta,255536.79920879786
1330,Houston,95962.90478596918
1526,Grand Prairie,80414.66973002034
1495,Marco Island,464755.41876194405
1874,Town of Plattsburgh,114427.1258995827
10312,London,61507.26032160621
4392,Bristol Township,124602.86761157928
12220,Town of Vernon,97126.14913585594
6591,Hurst,137227.2841785883
3008,Security-Widefield,119110.1802968491
5145,Madison,161966.85591607972
535,Taunton,194855.7555223083
2688,Tahlequah,62294.17818858706
9890,Roebling,109860.57231585305
2919,Azle,99102.67367546775
4685,Ashland,60062.8415057506
10615,Brooklyn,67189.79013826771
7835,Monte Vista,81102.51398057735
13584,Robbinsville Township,201318.2994801825
8255,Merrimac,258064.31685628602
4664,Orlando,119412.36011241635
3818,Woodbury,260356.16583797825
2257,Sebastian,109838.23190551078
9259,New Concord,74775.35696273795
7061,Dudley,169600.46857462794
3020,Pewaukee,259095.09578803013
4495,Plymouth,221733.76893258485
13636,Glen Mills,283794.8759513818
12783,Racine,133023.76478977426
10378,Fort Loramie,105307.85301654902
5694,Lago Vista,169001.92659893626
9442,Astor,110015.56378068557
12989,Lewis,150675.80024165846
8712,Pacific,178952.30231657234
11996,Skippack Township,165464.7498698394
7796,Vanceboro,58136.05502106197
460,San Antonio,154583.79704210427
9714,Bullskin Township,101108.65628741527
4243,Port Orange,167386.2232124299
6156,Jefferson City,84015.23695046805
8523,Burns,118976.3361634158
10561,Maidens,191089.72930524286
11451,Bonnieville,46922.954560242804
3925,Arlington,111084.77001893312
1516,Jacksonville,96434.52561316537
12255,Town of Livonia,116891.0355490326
8419,Omaha,112718.95110146096
9979,Pewee Valley,136091.99760065894
13641,Kansas City,217218.14054782977
4758,Colorado Springs,124304.58771349392
1975,American Fork,215363.44842566366
785,Union,223459.2103702053
10533,Clayton,131340.38177703333
2345,North Fort Myers,99042.47239152913
7573,Riga,110037.78270848053
4018,Town Of Amherst,109836.77694324672
8113,Bogota,231847.4001514337
13805,Lester,23605.41508890988
13351,Huddy,24142.05019925815
4035,Orem,163455.48797284407
2687,Salem,218635.33338694714
4237,Ramapo,328072.6167948677
8740,Rock Spring,95656.68142092427
13128,Arendtsville,115107.61779489786
12310,Bismarck,70107.29660370281
9297,New Haven,63486.07582071045
11098,Long Hill Township,322409.33240702085
11612,Brasstown,106808.60180447316
10902,Monroe,59099.02478233246
1075,Layton,136180.18533762707
5793,West Palm Beach,228138.38268591263
4008,Bloomington,142185.80191749983
7367,Jasper,75062.26285608322
11268,Bridgewater,322515.4024626253
10787,Pavo,71685.46465703918
8463,Kingsley,95662.79897523584
5409,Saint Cloud,120960.97481171436
3692,Peyton,184798.21330807495
3094,Cottonwood,124758.71447033304
1361,Goleta,559620.6541359362
8499,El Paso,164757.82741016572
5,El Paso,83777.74849978939
5302,South Hadley,162773.0161330722
7207,Farmington,89637.0114611585
12663,Tahoe Vista,341517.1540382589
9212,Westville,44238.410821664176
12363,Welcome,228703.72562840465
8644,Lyles,70153.76084436919
11864,Black Forest,236132.32670607427
956,Winter Springs,151414.0781677239
6315,Flagler Beach,208189.34799373386
3636,Merritt Island,155069.40818498965
3374,Arlington,111588.28101597512
5193,Madison,118873.05476051141
10701,Rye,102015.536433116
6645,Sorrento,141934.96087481413
6214,Greenbrier,107197.61278678596
1194,Boynton Beach,123563.99642833465
12753,Hickman,68751.8951247124
13527,Milledgeville,38814.88639105584
13261,Fields Landing,134134.6322998033
3098,Doctor Phillips,194336.3205078064
12855,Industry,33902.65644163097
6923,Topsham,145245.85108245214
6708,Zephyrhills,85094.49764782733
8894,Dewey,34658.11515304246
8111,Ashburn,42022.3760813222
3952,Nashville,119623.15908607587
13381,Marshfield,435358.08511918865
9581,East Arcadia,58276.41072735549
7749,Slaton,40405.58791371872
3808,El Paso,105007.63866288066
1555,Colorado Springs,214803.6240884333
11024,Dexter,71546.82161294916
4742,Balch Springs,59488.21063274202
3753,Fayetteville,69923.06237298247
4799,Princeton,110844.51493092244
536,Newark,191075.60621120792
5788,White House,114933.625483261
13212,Hastings,32455.14504983758
263,Houston,96929.63459739619
7297,Lake Alfred,86508.8269802086
2267,Maplewood,133369.83802103018
8654,Summertown,62969.02250579611
9148,Oakridge,73621.78561506153
12968,Little Orleans,97779.48938450092
8338,Oklahoma City,113603.48373323525
8895,New Windsor,223105.08707813188
9914,Saint Bonifacius,194069.77684380175
2070,Sacramento,219242.37831293192
2684,Riverview,140709.6335033963
7268,West Jefferson,117804.38916967686
6161,Brandywine,226963.2808285827
9044,Town of Champlain,84459.4586971761
9685,Orangetown,365488.48496712174
8336,Pink Hill,49407.01257362127
11869,Flanagan,66313.49792164957
1953,Pineville,68103.93852489443
11626,Gates,44313.03170465511
7568,Wernersville,124090.47183853955
6978,Oxford,157526.8173720843
10282,Town Of Rush,123790.16830762292
1464,Linden,185149.9401515921
13481,Town Of Esopus,137464.19236361264
6250,Justin,113445.98529150113
5936,Longmeadow,239390.12918692033
3348,Castle Rock,350868.10154928395
8070,Lower Macungie Township,172765.5748526201
8851,Watertown,151806.18033222944
12947,Sidney,47073.226931597106
3408,Vero Beach,462760.8467991507
443,Orlando,129557.02906347664
9610,East Greenwich Township,239811.49223938066
12150,Vida,216837.08468073152
1035,Phoenix,103729.60196884666
10752,Adams Center,60003.66137791747
4906,Wimauma,152221.45268409039
5031,Mukwonago,175918.76819373734
6662,New Prague,169622.67005158472
7508,Port Charlotte,143966.22444269538
5932,California,193459.52169673718
11317,West Stockbridge,259951.8328639455
7723,Stacy,152443.18746968018
8722,Taylor Township,85010.02070849936
8142,Stratford,122642.06313986715
2423,Fall River,176390.36123842612
8206,Stow,347313.1810046319
12351,Mifflinville,61879.76053951436
7642,Marion,44129.361789890216
10389,Eden,129979.04075951962
1912,Grants Pass,163339.7649674269
10570,Sycamore,58757.69427975588
13816,Tuscarora,220637.21490685554
132,Town Of Ithaca,92750.4214564416
1537,Placerville,239132.8627151356
4196,Metairie,167280.69998760588
5381,Mena,55808.05466636784
8875,Leoma,63584.998384690174
11980,Lannon,146235.15944694597
10592,Melbourne,85920.33072868537
10490,Airville,129244.5608717573
12390,Town Of Somers,435248.8892840583
5177,Russellville,58776.88688221662
7511,Van Alstyne,124944.45836884012
1394,Rockledge,134446.59228518445
13349,Sherwood,40898.703251242034
3895,Benbrook,120914.94484502828
8435,Shirley,218696.29052032027
6766,Titusville,47461.526274277414
9051,Hopkinton,196793.92404836876
488,Lincoln,257308.34935780184
311,Baltimore,92338.63955856307
7943,Williams,141323.26925954336
11640,Slaughters,46514.345188228035
256,Milton,258462.01187894825
11236,Finger,56934.1111092784
12109,Gasport,73605.51738059029
12067,Town of Perrysburg,66869.29204081316
1321,Sarasota,142185.4990370294
4850,Granite Bay,453888.2536937975
12922,Keene,274356.2555260793
9652,Mckean Township,101961.49493100145
8589,Ashburnham,157535.43528308714
7325,Croydon,133286.80458075838
1002,Greater Upper Marlboro,210385.0614284465
1229,Chapel Hill,224632.36707141585
7315,Town of Montgomery,191300.83882530825
4473,Sarasota,159441.68516035745
1582,Sarasota,127113.61818417428
9636,Town Of Philipstown,340456.5745527291
4903,Chickasha,43430.903418165515
2356,Christiansburg,125812.85345928429
7855,Tryon,141556.86459750775
11011,East Brookfield,152223.73415883988
9124,Culleoka,102339.36873892095
8174,Maidencreek Township,136433.2037536068
12711,Owings Mills,524974.8658843428
11717,Patagonia,135380.18623373707
3885,Cherry Hill Township,165111.5326911993
2681,Metairie,165973.77008421664
2334,Charlotte,210153.90331792645
7140,Putnam,122926.011044052
7638,Lawrenceville,32853.90559685613
1924,Grants Pass,151113.82204544145
13060,Bethany,68841.38981115699
7614,Delano,179460.9590017513
518,Boynton Beach,164651.12846177677
9121,Carver,212757.05554654487
8245,Elkton,50626.363699970505
11639,Newark,102876.09479100627
7203,Canutillo,68875.4083304372
5344,Denville Township,281807.8979388916
2354,Knoxville,125414.58669797047
2343,Maryville,127554.88717125838
6394,Williamston,77313.13563437149
7768,Abington Township,216958.31237351344
10400,Worden,88515.93332595627
7619,Fort Meade,65765.53005238019
2805,Washington,87612.37794299365
9494,Hanover Township,352410.09688471264
7114,Reading,74713.68095247677
12791,Wiley Ford,50934.23952627106
3907,Saint Petersburg,176360.35257723712
3507,Bee Cave,342087.575396182
11727,South Thomaston,176625.1668841508
8277,Genoa,115934.64796842977
13704,Mechanicsville,180752.5109506349
13303,Dibble,49906.1164013082
6275,Woodbridge Township,185794.60024462533
7819,Pocomoke City,86610.44270528825
35,San Antonio,96922.80547448817
10223,Ash Flat,53574.120104602596
10450,Long Hill Township,334045.79956379003
11191,Conklin,101085.89801448258
10786,Greene Township,107014.77087224193
3647,South Hill,172219.8692433855
11056,Dry Branch,38193.130572108494
5964,Boonton,317493.5940225389
7069,Upper Saddle River,735219.4248717405
2020,Washington Township,179644.62347515512
8013,North Whitehall Township,130251.13969529474
13842,Tamworth,132751.14426723067
6322,San Antonio,411883.7452603249
8908,New Boston,216147.5818342722
8067,Parkesburg,136731.58764955448
12209,Fresno,95302.35092551279
5004,Shorewood,350548.99932988593
4336,Syracuse,61185.927242422666
12657,Courtland,206606.14245033363
6104,Spokane,151438.84993050742
12116,Woodbridge,256464.27797324894
4638,Crossville,81233.15095565768
12997,Saint Charles,37146.16142384892
10452,Stone Park,89306.18132039101
13199,Damascus Township,124752.35519023828
11216,Pittstown,113455.43263158144
12076,Town of Almond,69811.19430410577
3213,Windcrest,84289.37073695383
8092,North Port,110477.48160828317
10562,Deshler,63944.45590804755
6220,Boca Raton,253775.34560603078
2547,Grass Valley,219722.52604483298
11537,Washington Township,72883.4783563974
2480,Parkland,317852.7847839182
8191,Limestone,85021.14366552146
1288,Hemet,161430.21994386494
888,Apopka,114004.16964246222
1578,Texarkana,56428.80386689662
8442,Town Of Cornwall,205504.34387569327
2015,Sarasota,165080.59425205304
9007,Rimrock,105536.62771524838
4319,Brighton,134560.24432357904
9570,West Newbury,389770.99210810923
10349,Petersburg,72103.14421306565
9953,Tuxedo,348727.1493360535
12259,Summersville,51048.88993373668
255,Johns Creek,243068.69477165988
7145,Oliver Springs,65712.50209091928
10289,Doerun,49607.762092912126
2760,Clifton,214899.42560329413
986,Pawtucket,132883.62264866903
11444,Town of Manchester,59965.431275048984
9256,Town Of Pembroke,89426.58812615111
7902,Lake Isabella,92108.5544436685
11761,Poulan,43240.99532452726
7979,Lillian,98932.10434022726
7934,Byron,157228.28766851575
7615,Winston,96806.46927825127
2610,Valrico,124079.5667228589
5179,Sayreville,218659.66905733585
9653,Sharpsburg,148415.33232435913
887,Philadelphia,40859.92888238405
12068,Town of Madison,81320.01385039532
4047,Rochester,135825.02022282025
2246,Des Moines,94409.22770898312
1177,Cape Coral,154407.35039813435
420,Phoenix,153098.65103405772
13099,Forest Lakes,176133.62491250449
1819,Peachtree City,191352.71239921398
4686,Houston,76359.31377604275
12971,Stottville,53340.6721866354
9716,Bunker Hill,66639.62422797647
10458,Continental,63838.068027481815
10234,Red Hill,140969.06613330165
9728,Conowingo,169608.94931707982
4725,Berwick,66870.14989494154
11684,Smith Township,112611.17733700012
5652,Forsyth,96316.94283250674
13436,Cragsmoor,187270.62808909875
8103,Cave City,57753.752006424766
4074,El Paso,124714.9563910094
952,Chicago,109126.48513357494
8062,Broadway,103317.31290102207
8846,Meadow Vista,294484.8407150602
10815,Glide,116040.88921348026
7298,Catasauqua,99723.23499820803
4792,Layton,178725.15623459461
13445,Ellery,98556.24343342523
8833,Clear Spring,155173.78320241216
2420,Manteca,223161.75216799465
4891,Dallas,81112.3474783513
8284,Oklahoma City,74388.50437258481
3317,Kansas City,111261.19953365397
10854,East St Clair Township,81757.59134784897
3681,Madison,131107.09738102544
520,Pittsfield,119409.02355600186
7034,San Antonio,75553.1505891328
7987,Casa Grande,146357.0533382661
7657,Oakland,85872.09482782538
10683,Long Hill Township,394287.9973908999
12691,Brule,76514.04210685397
10012,Fiskdale,207632.1955601975
6429,Lakeland,120808.52382230105
7098,Tarpon Springs,255357.02086214413
1088,Converse,93893.99638961528
10330,Okeana,133881.0934272813
7673,Buffalo Township,124158.10783207467
3414,Phoenix,151918.79020412394
2981,Central Point,152073.699783017
11946,Hudson,111632.86545301348
5383,Okmulgee,28443.635300949703
10523,Bradford,40246.599868636375
12414,Wakarusa,123662.61043658355
3788,San Antonio,57010.48207737133
8316,Shinnston,50842.00335652528
2204,North Augusta,81716.1883207392
13716,Dalton,87591.50899462008
5942,Jackson Township,115066.78712452175
11456,Delaware City,115504.2884470625
197,Greeley,157198.79064550652
12087,Llano,149942.60673319234
10473,Ashby,181751.58055433034
13654,Descanso,203224.62401792122
5200,Bordentown Township,189545.41991838493
6839,Port Charlotte,105545.6457959195
9269,Saint Michaels,296692.42869011586
4263,Havelock,94132.22810748883
2048,Phoenix,133500.67517744694
4323,Arcadia,63773.2798198954
11733,Henry Clay Township,93472.88857311313
12374,Warwick,234947.28956925482
4802,Lubbock,62397.44455908888
2551,Phoenix,195792.5476043673
9637,Town of Lansing,87742.90890825851
3406,Medford Township,242819.71946685985
1429,Chandler,199657.2783804175
2564,Prior Lake,225175.3429809384
9884,Lakeland,167982.9793956439
6052,Rockwood,58180.14111372133
3446,Fleming Island,169973.47290464366
5305,Dallas,74222.44413378522
4103,Blue Ash,201855.9025913185
4126,Mount Sterling,60687.270539330886
12323,Somerset,157268.91993856622
7351,Moultrie,73158.42509095577
11590,Cornish,124519.63963805448
12921,Roxbury,55573.95038121097
7609,Cannon Falls,148632.48322569413
10363,Patrick Springs,54867.4638838184
384,Oviedo,169741.09987463488
7057,Town of Alden,93000.71831652787
12115,Bally,122036.43791081748
4672,Hudson,238590.1991994145
4761,El Paso,56697.496250001604
12515,Town of Cazenovia,102266.88317800417
1980,Colorado Springs,183097.19062244077
12218,Guyton,103696.75042941447
10766,Town Of Chazy,110008.22242118546
1954,Frederick,182248.79322392665
543,Marietta,206533.16082563213
9660,Kingston,83485.51308224707
7665,Wentzville,160813.1218852785
2745,Berlin,186648.99337183466
8262,Phoenix,368238.39615577186
6949,Town of Waterloo,60424.401642588324
984,Fairmont,68059.22242363518
12926,Town Of Floyd,92505.01159980768
3882,Lake Carmel,218914.1905190588
6011,Tulsa,81706.8104809137
4616,Rosamond,137652.48493401852
913,Sandy Springs,307520.74718421
6598,Commerce,81342.2112334898
1093,Fort Myers,153936.10973125213
10863,Elizabeth,52624.49065523874
6587,Marblehead,136105.3161183176
10564,New Hill,213896.1349497923
9997,Woolwich,138744.0201470198
6329,Upper Saucon Township,196252.77544550612
9377,Mendota Heights,237481.08395192327
11589,Town of Waddington,72644.42873718702
10203,Far Hills,771923.9402377903
8698,De Witt,32041.223249351566
3250,Bakersfield,86001.95698411245
13066,Town of Yorkshire,71660.71968620367
1136,Kirkwood,206600.0370054402
12179,Town Of Richland,47071.80624419823
11645,Harmony,57661.83614901662
13181,Emigsville,87540.43147321236
10251,Cologne,206392.8675735934
8588,Poland,158241.22620001767
12681,Salinas,369391.04192347795
6046,Wilmington,206994.99421456145
10616,Mount Ulla,146254.9309329385
10347,Eagle Lake,162198.23682691206
5676,Dumfries,218766.86104713255
8882,Carroll Township,118306.35868136352
7238,East Hanover Township,404567.7396291448
2621,Anderson,80564.26347388362
533,Philadelphia,57134.69677207492
10157,Perry Township,48812.693776321365
686,Valley Township,152783.95098781187
13378,Town Of Pembroke,67570.87130057151
7439,West Deptford Township,152354.59615231646
3863,Brooksville,78158.63113730143
2993,Arlington,115571.8067577316
6266,Chester,168364.63037626803
8736,Cambridge Township,69042.06914146143
6618,Allegheny Township,83353.7396754954
13026,Chatham Township,518483.0960661802
10947,Riegelsville,218322.5426825425
9432,Dearing,60517.081395229005
7295,Montville Township,411338.57886946405
12602,Cottage Grove,59234.43283193749
9805,Town of Bergen,87836.43660644647
12146,Powells Point,142184.87961555252
12436,Hardy,28268.70131866995
334,Tulare,117604.73207496345
11244,Arkoma,27549.704705993954
11141,Botkins,78094.18861199566
6053,Scottsdale,438132.17509532266
6848,Toppenish,78293.4894751786
3990,Bradenton,218372.6806214521
11587,Maud,26111.5765396185
4917,Cherry Hill Township,185253.18160298807
12821,Indianola,47914.064801488006
9060,Carson City,170562.94437301374
12785,Otho,38349.75650796473
10730,West Hurley,170410.95270173828
3530,Chicago,268215.4098877419
4393,Lynn Haven,131982.4390878171
3080,Colorado Springs,214700.85340945824
3743,Scottsdale,410936.0924722879
7425,Springfield,93241.09420267916
1775,Oconomowoc,208109.8909649083
526,Newark,158488.48588128338
11873,Shellman,36011.426322602565
10851,Baileyton,67689.68397830476
3381,Worcester,156267.49521188939
5626,Mound,239171.8405764025
13241,Adona,42235.12164249314
12168,Conewango,45240.67291037375
13281,Plumstead Township,233805.90810382078
11953,Highland City,53152.830093070945
3543,Houston,72280.0909332489
3456,Philadelphia,47933.693519885666
2555,Gainesville,132672.48404135054
8058,Lovettsville,313196.7750654093
5997,Niantic,204972.75138760352
12561,Barker,76816.26318416902
27,El Paso,126678.81281423119
13867,Richmond,165914.55620323485
5184,New Cumberland,117538.86167476511
13565,Nederland,172276.34175954486
8056,New Berlin,164185.52465609933
1652,Maple Grove,161824.65319125
13736,Burkittsville,187188.56156545464
4305,Bridgeport,174143.59953580392
3730,Sevierville,134305.4608343433
971,Nashville,119710.77320080793
12558,Gable,54022.11227016502
5742,Keystone Heights,93997.99724225538
1886,Decatur,204202.13318662567
10900,Atglen,152302.45701511425
8642,Round Hill,324908.8458885551
12190,Duncan Falls,68577.69840731475
1588,Oklahoma City,63647.55205927732
1573,Apex,187135.36896900344
7319,Dunnellon,79497.26670433093
