,name,pop,lat,lon,2019
1724,Fillmore ,15111.0,42.3375719,-83.05217895,311277.3331118669
330,Gresham ,107498.0,45.5067406,-122.4367058,311226.0574914095
451,Citrus Heights ,83960.0,38.7071247,-121.2810611,311097.2240392069
1850,Stoughton ,12780.0,42.9167389,-89.2178997,310619.90263789217
276,Charleston ,51040.0,32.7876012,-79.9402728,310560.00858308485
275,Charleston ,123144.0,32.7876012,-79.9402728,310560.00858308485
277,Charleston ,21940.0,32.7876012,-79.9402728,310560.00858308485
1652,North Salt Lake ,16699.0,40.8485564,-111.9068824,310355.1747592283
1974,Waconia ,10928.0,44.850795700000006,-93.78690879999999,310093.99467331404
1988,Lantana ,10719.0,26.583048100000003,-80.0559944,310014.40506816044
2227,Helotes ,7645.0,29.5628222,-98.68696170000001,309527.27770035784
1092,Wake Forest ,31662.0,35.9803097,-78.51034270000001,309073.2679061373
962,Brookfield ,37912.0,43.0605671,-88.1064787,308644.4531820177
1514,Morrisville ,19545.0,35.823483,-78.8255621,308118.3551318458
723,Coconut Creek ,54221.0,26.271462800000002,-80.18180846,308083.96715233737
511,Medford ,75670.0,42.326418100000005,-122.8718605,307995.13491222856
512,Medford ,56676.0,42.326418100000005,-122.8718605,307995.13491222856
2118,Collegedale ,8826.0,35.053130100000004,-85.0502277,307857.7346164262
2176,Molalla ,8184.0,45.1473445,-122.57703219999999,307727.47606629104
2018,Summerfield ,10372.0,38.5972705,-89.751762,307427.9038531746
1279,Holly Springs ,9429.0,35.6512655,-78.8336218,307199.8715956533
1280,Holly Springs ,7590.0,35.6512655,-78.8336218,307199.8715956533
1278,Holly Springs ,25777.0,35.6512655,-78.8336218,307199.8715956533
96,Plano ,10981.0,33.013676399999994,-96.6925096,306460.71446379967
95,Plano ,267620.0,33.013676399999994,-96.6925096,306460.71446379967
66,Raleigh ,414135.0,35.7804015,-78.6390779,306455.6380871962
1670,Troutdale ,16220.0,36.702192,-81.44152411,305945.83312486217
2119,Columbia City ,8812.0,41.1572639,-85.48830720000001,305936.17770714505
1400,New Smyrna Beach ,22676.0,29.0258191,-80.9269984,305816.9231550123
476,Sugar Land ,80527.0,29.6196787,-95.6349463,305028.82617775036
1482,Eagle ,20432.0,39.6161124,-106.71728440000001,304631.7676676398
826,Commerce City ,47549.0,39.8083196,-104.9338675,304331.65021810296
267,Miramar ,125189.0,25.97591145,-80.33472113,304212.2365187281
744,Cathedral City ,52132.0,33.7810031,-116.46407649999999,304109.5998141105
1639,Safety Harbor ,16889.0,28.013675,-82.696543,303779.0670348492
2034,Satellite Beach ,10155.0,28.1761233,-80.5900519,302818.8801357856
333,West Jordan ,106575.0,40.6096698,-111.9391031,302706.3180977481
846,Collierville ,45931.0,35.042035999999996,-89.66452659999999,302673.4763432595
1917,Cedarburg ,11470.0,43.2966716,-87.9875898,301523.7000568589
387,Brockton ,94147.0,42.083433500000005,-71.0183787,301187.96612236014
2129,South Amboy ,8682.0,40.4782514,-74.2907363,301090.59566525795
1767,Graham ,8817.0,39.34062,-99.8980624,301001.3159545695
1766,Graham ,14338.0,39.34062,-99.8980624,301001.3159545695
1828,Havre de Grace ,13275.0,39.5489964,-76.0914718,300973.3969659718
182,Tempe ,163730.0,33.4144139,-111.90944740000002,300853.65674002486
6,Phoenix ,1465114.0,33.44676810000001,-112.07567240000002,300439.409271007
129,Gilbert ,214057.0,33.294207,-111.7379465,300220.9518395317
871,Lacey ,43354.0,47.0263876,-122.8072257,300156.5859545071
10,Dallas ,14668.0,32.7761963,-96.7968994,299990.48817319033
9,Dallas ,1219399.0,32.7761963,-96.7968994,299990.48817319033
11,Dallas ,11844.0,32.7761963,-96.7968994,299990.48817319033
692,Lakeville ,56625.0,44.650051,-93.2432791,299552.8583174388
1836,King City ,13031.0,36.2127439,-121.1260287,299262.74020417244
1035,Grants Pass ,34735.0,42.439370700000005,-123.3272489,298699.4313632949
1729,Boulder City ,15021.0,35.978591200000004,-114.8324851,298630.2476123988
150,Tacoma ,199882.0,47.24957979999999,-122.43987460000001,298354.0614752793
1295,Shoreview ,25412.0,45.072205600000004,-93.12828780000001,298061.2969143678
1906,Fort Mill ,11621.0,35.007369700000005,-80.9450759,298031.6385620905
338,Norwalk ,106188.0,41.1175966,-73.4078968,297682.19747688755
340,Norwalk ,16975.0,41.1175966,-73.4078968,297682.19747688755
339,Norwalk ,86705.0,41.1175966,-73.4078968,297682.19747688755
341,Norwalk ,9288.0,41.1175966,-73.4078968,297682.19747688755
1197,Rahway ,27659.0,40.6081591,-74.2776468,297080.5280307925
1209,Garden City ,26921.0,37.9716898,-100.8726618,296938.55070617417
1210,Garden City ,11112.0,37.9716898,-100.8726618,296938.55070617417
1211,Garden City ,8923.0,37.9716898,-100.8726618,296938.55070617417
1208,Garden City ,27508.0,37.9716898,-100.8726618,296938.55070617417
1698,Stuart ,15664.0,27.197983,-80.2519175,296506.01361605444
1727,Berkley ,15049.0,42.5030909,-83.1835389,295926.47068274784
1315,Woodstock ,24938.0,42.040924700000005,-74.11819709999999,295631.00311225624
1316,Woodstock ,24556.0,42.040924700000005,-74.11819709999999,295631.00311225624
553,Mount Pleasant ,8765.0,32.794065100000005,-79.86258509999999,295042.59499358514
552,Mount Pleasant ,15983.0,32.794065100000005,-79.86258509999999,295042.59499358514
550,Mount Pleasant ,69411.0,32.794065100000005,-79.86258509999999,295042.59499358514
551,Mount Pleasant ,26128.0,32.794065100000005,-79.86258509999999,295042.59499358514
1691,Clive ,15837.0,41.6096029,-93.7754352,294973.7647834054
1288,Cornelius ,12021.0,35.4868032,-80.86007359999999,294927.22098565
1287,Cornelius ,25599.0,35.4868032,-80.86007359999999,294927.22098565
1710,Vero Beach ,15340.0,27.6387163,-80.39753990000001,294345.1847689048
1309,South Portland ,25043.0,43.6414716,-70.2408811,294102.2785439568
594,Eagan ,64526.0,44.818173,-93.1659179,293182.1162533909
1253,Winchester ,8483.0,39.18577620000001,-78.1631434,293094.0472095803
1252,Winchester ,18290.0,39.18577620000001,-78.1631434,293094.0472095803
1251,Winchester ,26756.0,39.18577620000001,-78.1631434,293094.0472095803
1922,South Lyon ,11399.0,42.451377,-83.65917900000001,292964.2674351415
1862,Palos Heights ,12558.0,41.6681632,-87.79628120000001,292859.24359292496
361,Davenport ,100537.0,41.5236436,-90.57763680000001,292742.77908249554
423,Sunrise ,86483.0,26.148244899999998,-80.32888574,292349.37749993074
924,Beverly ,40070.0,42.5584284,-70.8800491,292120.17881551536
1802,Longwood ,13717.0,28.700722499999998,-81.34927787,290992.23631826165
821,Huntersville ,48085.0,35.4107135,-80.8428483,290902.5890687437
320,Clearwater ,108387.0,27.9658533,-82.8001026,290540.7303803565
1224,Eureka ,27155.0,40.80207120000001,-124.16367290000001,289699.9455417868
1225,Eureka ,10278.0,40.80207120000001,-124.16367290000001,289699.9455417868
946,Sherman ,38948.0,33.617501000000004,-96.59549343,289516.9889042964
1114,Englewood ,30787.0,40.8928771,-73.9726381,289253.0140202729
1115,Englewood ,27344.0,40.8928771,-73.9726381,289253.0140202729
1116,Englewood ,13459.0,40.8928771,-73.9726381,289253.0140202729
950,Maplewood ,38778.0,44.953021500000006,-92.9952153,289208.20925840264
951,Maplewood ,7998.0,44.953021500000006,-92.9952153,289208.20925840264
1651,Clayton ,11160.0,33.5204959,-84.3591713,288846.08458947163
1650,Clayton ,13211.0,33.5204959,-84.3591713,288846.08458947163
1649,Clayton ,15921.0,33.5204959,-84.3591713,288846.08458947163
1648,Clayton ,16730.0,33.5204959,-84.3591713,288846.08458947163
1565,Saco ,18625.0,43.5009176,-70.4428286,288816.7866185596
281,Roseville ,47231.0,38.72338,-121.18587820000002,288497.3982412468
280,Roseville ,122294.0,38.72338,-121.18587820000002,288497.3982412468
282,Roseville ,34047.0,38.72338,-121.18587820000002,288497.3982412468
2037,Woods Cross ,10082.0,40.8716964,-111.89257749999999,288079.7948323435
2087,Silverton ,9282.0,34.474230600000006,-101.3046051,287817.34625628724
990,Westerville ,36787.0,40.126174299999995,-82.9290696,287509.603308825
1083,McMinnville ,13621.0,45.2109843,-123.1975851,287202.9074260085
1082,McMinnville ,32316.0,45.2109843,-123.1975851,287202.9074260085
1118,Wentzville ,30671.0,38.811440000000005,-90.85291070000001,287157.6562282016
2182,Abingdon ,8153.0,36.709578799999996,-81.9774878,287075.9912661168
29,Charlotte ,9051.0,35.2270869,-80.8431268,286941.00047265715
28,Charlotte ,756204.0,35.2270869,-80.8431268,286941.00047265715
1117,Garfield ,30772.0,36.37354860000001,-97.7845975,286686.13159621396
1131,Dania Beach ,30211.0,26.05078395,-80.14612378,286579.5050600336
1374,Keene ,23416.0,42.933597,-72.27842640000001,286298.0101093484
998,Northglenn ,36461.0,39.885540999999996,-104.98720259999999,286166.6014093625
862,Leesburg ,20591.0,39.1026092,-77.55901065,285993.8742573865
861,Leesburg ,44599.0,39.1026092,-77.55901065,285993.8742573865
1810,Oldsmar ,13628.0,28.06906015,-82.65019139,285722.8420825577
409,Orem ,89613.0,40.2975185,-111.6944685,285492.4157430731
1481,Pleasantville ,20459.0,41.1328736,-73.7926335,285251.477805985
2181,La Grange ,8155.0,29.9055033,-96.87664699999999,285113.4318914409
622,Hamilton ,62335.0,43.254687,-79.8678197,285066.97823568986
1856,Fulton ,12702.0,40.4714305,-90.1845556,284637.1173638787
1857,Fulton ,11851.0,40.4714305,-90.1845556,284637.1173638787
239,McKinney ,137960.0,33.197649600000005,-96.6154471,284259.60170056595
575,Goodyear ,67229.0,33.353365999999994,-112.41385670000001,283946.94509038626
1198,Little Elm ,27654.0,33.1626194,-96.9375051,283497.09520891745
1555,Forest Lake ,18687.0,45.2788444,-92.985312,283019.4526178356
1602,Boone ,12651.0,42.321246,-88.82355109999999,282803.77631462057
1601,Boone ,17605.0,42.321246,-88.82355109999999,282803.77631462057
241,Clarksville ,136442.0,38.2967791,-85.7602087,282685.6536419771
243,Clarksville ,9211.0,38.2967791,-85.7602087,282685.6536419771
242,Clarksville ,21865.0,38.2967791,-85.7602087,282685.6536419771
1016,Wildwood ,35600.0,38.579589299999995,-90.6294468,281936.1336656565
1609,North Ogden ,17530.0,41.3071354,-111.9601986,281844.8250090659
953,Prescott Valley ,38764.0,34.6100243,-112.315721,281814.7855017603
567,Layton ,68245.0,41.060288799999995,-111.96614950000001,281726.63516525936
424,League City ,86279.0,29.5074538,-95.0949303,281580.33134999033
884,Blacksburg ,42791.0,37.2296566,-80.4136767,281033.8102553923
877,Littleton ,43188.0,39.613321,-105.0166498,280736.6033751263
1413,Rosemount ,22220.0,44.7391873,-93.12611,280578.1287849146
973,The Colony ,37101.0,33.089009399999995,-96.8863922,280543.4346725701
109,Chandler ,239977.0,33.3067132,-111.84084890000001,280463.0448808911
1883,Amherst ,12054.0,42.38036760000001,-72.523143,280242.12390119553
1013,Bell ,35746.0,33.9775142,-118.1870156,280166.3002555354
1123,Ballwin ,30418.0,38.595018200000005,-90.54691329999999,280132.5454731806
738,Buckeye ,52419.0,38.9237892,-120.79798829999999,279875.6902259139
921,Urbandale ,40256.0,41.6274552,-93.7380624,279767.17013459496
403,Lynn ,90778.0,42.466763,-70.94949390000001,279611.42390977417
1858,Fruita ,12696.0,39.158869700000004,-108.7289883,279400.9031856056
1790,Lyndhurst ,13887.0,40.8120247,-74.1242816,279207.79850059026
740,Hendersonville ,52407.0,35.3187279,-82.46095279999999,278577.1534255884
741,Hendersonville ,13206.0,35.3187279,-82.46095279999999,278577.1534255884
712,Carson City,54747.0,39.1637984,-119.76740339999999,278190.464623095
1017,Richfield ,35599.0,44.8766431,-93.2877877,278167.75328775716
1018,Richfield ,7596.0,44.8766431,-93.2877877,278167.75328775716
52,Las Vegas ,14016.0,36.1662859,-115.149225,277605.73056469014
51,Las Vegas ,588257.0,36.1662859,-115.149225,277605.73056469014
1943,Smithfield ,8099.0,35.5085717,-78.3392929,277556.52341876115
1942,Smithfield ,9877.0,35.5085717,-78.3392929,277556.52341876115
1941,Smithfield ,11209.0,35.5085717,-78.3392929,277556.52341876115
1873,New Carrollton ,12302.0,38.9698329,-76.87997270000001,277419.1999515581
1193,Marshall ,13634.0,35.9089643,-92.6312746,276966.9626201514
1192,Marshall ,24653.0,35.9089643,-92.6312746,276966.9626201514
1191,Marshall ,27750.0,35.9089643,-92.6312746,276966.9626201514
1194,Marshall ,13039.0,35.9089643,-92.6312746,276966.9626201514
65,Colorado Springs ,427416.0,38.8339578,-104.8253485,276689.16327615635
1771,Williamsburg ,14262.0,37.2707028,-76.7074502,276432.78577658336
1746,Whitewater ,14663.0,42.8336422,-88.7292679,276237.004566553
1167,Midvale ,28664.0,40.611058899999996,-111.8999353,276148.8630856529
911,Leominster ,40882.0,42.5250906,-71.759794,275990.5248505828
683,Chapel Hill ,57429.0,35.913199600000006,-79.05584449999999,275776.9534164923
934,New Berlin ,39613.0,42.976453,-88.10903909999999,275500.7666583847
1812,Brecksville ,13570.0,41.3197763,-81.6267904,275498.58616729203
943,Rockwall ,39070.0,32.9312336,-96.45970890000001,275344.6223461807
2201,Black Mountain ,7869.0,37.3173747,-122.14790090000001,275091.1550143035
779,Bradenton ,49753.0,27.4989278,-82.5748194,274934.9849879607
1591,Battle Ground ,17888.0,45.7813532,-122.5337433,274738.22869578504
303,Provo ,114611.0,40.233843799999995,-111.6585337,274624.94807324413
1076,Westlake ,32527.0,41.4553232,-81.91791740000001,274462.185407313
1788,Sharon ,13916.0,44.63994125,-89.41770715,274292.80402717803
961,Shakopee ,38013.0,44.7980186,-93.5268986,274271.1013390147
1521,Sugar Hill ,19176.0,44.215340999999995,-71.7995321,274244.41198145365
81,Tampa ,346934.0,27.947759499999997,-82.458444,273992.0497334664
670,Blaine ,58128.0,35.8970899,-98.42259609999999,273825.40865810285
1994,Sedro-Woolley ,10630.0,48.5049158,-122.2349409,273253.23336342897
2255,Winooski ,7263.0,44.4949995,-73.1828073,273031.7111945137
1053,Milton ,8978.0,42.2495435,-71.06616120000001,272925.3139122639
1054,Milton ,7176.0,42.2495435,-71.06616120000001,272925.3139122639
1052,Milton ,33917.0,42.2495435,-71.06616120000001,272925.3139122639
1233,Windsor ,19237.0,42.303275799999994,-83.02851109999999,272881.6860836057
1232,Windsor ,26930.0,42.303275799999994,-83.02851109999999,272881.6860836057
758,Milford  ,51381.0,41.222319399999996,-73.0564953,272863.3732437978
759,Milford ,9688.0,41.222319399999996,-73.0564953,272863.3732437978
475,Cranston ,80542.0,41.7809588,-71.4371257,272691.9628985335
896,Cutler Bay ,41888.0,25.575865,-80.34137218,272321.59223607444
2244,New Prague ,7388.0,44.5433331,-93.5760445,272247.1538928505
1865,Forest Hill ,12505.0,43.6935586,-79.41390229999999,272228.95226636715
1899,Powell ,11783.0,46.910956899999995,-113.0294193,272033.27741753275
940,Bremerton ,39241.0,47.5665391,-122.6527973,271446.0899120264
655,Grand Junction ,59581.0,39.063956,-108.5507317,271408.3130159763
1643,Culpeper ,16787.0,38.49122070000001,-77.9618216,271081.63755015127
1983,Chino Valley ,10796.0,34.7575227,-112.45378090000001,271027.48875656945
2048,Sunbury ,9857.0,40.8619754,-76.7936252,270889.6931109589
414,Fall River ,88738.0,43.2264954,-103.5791473,270474.52215651073
1376,Greenbelt ,23362.0,39.004554399999996,-76.8755282,270123.6132740692
866,Belleville ,43732.0,38.520050399999995,-89.98399350000001,269673.14086831163
1588,Johnston ,18024.0,34.31888,-96.6752298,269557.6146070083
1003,Friendswood ,36313.0,29.529399800000004,-95.20104470000001,269399.22231663147
664,Des Plaines ,58637.0,42.041582299999995,-87.8873916,269352.23471058824
757,Perth Amboy ,51484.0,40.5067723,-74.2654234,269136.32830716873
913,Crystal Lake ,40547.0,42.2411344,-88.3161965,268527.12405590015
2051,Richmond Hill ,9748.0,43.870278799999994,-79.4381534,268456.2527690202
558,Boynton Beach ,68946.0,26.525349100000003,-80.0664309,268372.9460979194
502,Deerfield Beach ,76567.0,26.318341999999998,-80.0996306,268302.8026866184
1768,Tehachapi ,14333.0,35.1321878,-118.44897390000001,268047.9736523755
1120,Long Branch ,30647.0,40.3042778,-73.99235959999999,267622.6205049541
827,Olympia ,47352.0,47.045019700000005,-122.8948725,267574.15568969696
971,Roy ,37235.0,41.1617999,-112.0261903,267330.65153894754
112,Madison ,24593.0,43.074760999999995,-89.3837613,267065.9392452445
113,Madison ,11987.0,43.074760999999995,-89.3837613,267065.9392452445
110,Madison ,236923.0,43.074760999999995,-89.3837613,267065.9392452445
111,Madison ,44030.0,43.074760999999995,-89.3837613,267065.9392452445
498,Avondale ,76927.0,33.4359175,-112.3405021,266706.60885652783
619,Homestead ,62777.0,25.468722399999997,-80.4775569,266294.3812284137
891,Oakland Park ,42298.0,26.1801443,-80.13720040000001,266288.233781035
130,San Bernardino ,212061.0,34.1083449,-117.2897652,266196.1084115449
290,Allen ,118878.0,37.888216799999995,-95.3170208,266180.6172176224
291,Allen ,87798.0,37.888216799999995,-95.3170208,266180.6172176224
1547,Payson ,18749.0,34.2308684,-111.3251355,266150.5495040272
1548,Payson ,15240.0,34.2308684,-111.3251355,266150.5495040272
458,Edmond ,83020.0,35.6571367,-97.46490379999999,265426.52783432393
2066,Santaquin ,9519.0,39.9755101,-111.78521059999998,265250.1819398751
61,Mesa ,444954.0,33.436188,-111.58606609999998,265008.7088576762
1134,Sun Prairie ,30058.0,43.18345789999999,-89.21343590000001,264865.88613974804
1909,East Bethel ,11613.0,45.3194095,-93.2024487,263744.328570337
1012,Spanish Fork ,35783.0,40.114955,-111.654923,263615.11345973914
421,Nashua ,86644.0,42.7653662,-71.467566,263335.8173924722
702,Woodland ,55796.0,38.6786109,-121.77332849999999,263276.8985970376
1178,Princeton,28206.0,40.3492744,-74.6592958,263175.36276771466
1179,Princeton ,8627.0,40.3492744,-74.6592958,263175.36276771466
1180,Princeton ,7592.0,40.3492744,-74.6592958,263175.36276771466
1181,Princeton ,7288.0,40.3492744,-74.6592958,263175.36276771466
719,Manhattan ,54245.0,40.7902778,-73.9597222,263066.93445465283
2088,Bladensburg ,9281.0,38.93929970000001,-76.9337983,262901.8719496976
1338,White Bear Lake ,24114.0,45.0838098,-93.0069304,262665.9362169655
1534,Lexington ,7775.0,38.0464066,-84.4970393,262623.6154586805
1533,Lexington ,10244.0,38.0464066,-84.4970393,262623.6154586805
1531,Lexington ,18968.0,38.0464066,-84.4970393,262623.6154586805
1532,Lexington ,18619.0,38.0464066,-84.4970393,262623.6154586805
604,Franklin ,8431.0,37.976540899999996,-88.9335327,262510.83562873513
598,Franklin ,64339.0,37.976540899999996,-88.9335327,262510.83562873513
599,Franklin ,35745.0,37.976540899999996,-88.9335327,262510.83562873513
600,Franklin ,23817.0,37.976540899999996,-88.9335327,262510.83562873513
601,Franklin ,11830.0,37.976540899999996,-88.9335327,262510.83562873513
602,Franklin ,8462.0,37.976540899999996,-88.9335327,262510.83562873513
603,Franklin ,8443.0,37.976540899999996,-88.9335327,262510.83562873513
605,Franklin ,7564.0,37.976540899999996,-88.9335327,262510.83562873513
2218,Clear Lake ,7750.0,44.759558500000004,-96.68264434,262391.4292162961
1582,Oswego ,18134.0,41.682807399999994,-88.35145959999998,262077.91815047266
1622,Central Point ,17283.0,37.9890245,-77.1321968,261833.1034125901
1914,Kingsburg ,11523.0,36.5138398,-119.5538929,261745.602643119
1186,Leander ,28059.0,30.5781315,-97.84259075,261660.1979059173
773,Pflugerville ,50294.0,30.4393696,-97.62000429999999,261397.44452151746
1895,Beachwood ,11870.0,41.4644979,-81.50873220000001,261068.32768332894
991,Keizer ,36718.0,44.9958075,-123.0197173,261062.0671104411
2243,Fairlawn ,7428.0,38.8709456,-76.9788641,260573.3003000793
220,Paterson ,145962.0,40.916765399999996,-74.171811,260146.5918974987
1455,Sachse ,21087.0,32.9762327,-96.5952703,260121.83292566412
730,Lake Havasu City ,52829.0,34.483901,-114.32245479999999,260056.0649328713
1255,Stockbridge ,26731.0,42.2875874,-73.3203862,259922.2547400876
1199,New London ,27629.0,41.3556539,-72.0995209,259917.04170245773
1200,New London ,7273.0,41.3556539,-72.0995209,259917.04170245773
1065,Winter Springs ,33431.0,28.6882125,-81.28497893,259654.48602275352
1393,Webster Groves ,22947.0,38.586494,-90.35577503,259202.5740004655
2213,Olivette ,7776.0,38.6653297,-90.37594990000001,259058.13721083023
930,Prescott ,39874.0,34.540024200000005,-112.46850249999999,258566.5531639411
556,Loveland ,12097.0,40.397761200000005,-105.0749801,258269.4333536053
555,Loveland ,69153.0,40.397761200000005,-105.0749801,258269.4333536053
531,Auburn ,27584.0,32.597826500000004,-85.56335486,258266.8234589547
532,Auburn ,22955.0,32.597826500000004,-85.56335486,258266.8234589547
533,Auburn ,13535.0,32.597826500000004,-85.56335486,258266.8234589547
530,Auburn ,54981.0,32.597826500000004,-85.56335486,258266.8234589547
529,Auburn ,71605.0,32.597826500000004,-85.56335486,258266.8234589547
534,Auburn ,12824.0,32.597826500000004,-85.56335486,258266.8234589547
2273,Spanish Fort ,7102.0,30.674912699999997,-87.9152724,257866.7817225197
1497,Papillion ,20061.0,41.1544433,-96.04223780000001,257764.935365793
1732,Indianola ,14918.0,33.444622499999994,-90.64892856,257302.96758313465
1733,Indianola ,10596.0,33.444622499999994,-90.64892856,257302.96758313465
960,Greenacres ,38016.0,35.383292700000005,-119.10982659999998,257250.21362929413
1795,Wood Dale ,13855.0,41.9633625,-87.9789562,257198.16523449164
1611,Springboro ,17498.0,39.5522815,-84.2332718,257085.0578201921
198,Peoria ,156708.0,40.6938609,-89.5891008,256613.8576296832
